tweet_id	retweet_count	favorite_count
667724302356258817	328	496
667550904950915073	35	0
667550882905632768	33	0
667549055577362432	2353	5902
667546741521195010	128	338
667544320556335104	540	886
667538891197542400	67	209
667534815156183040	552	833
667530908589760512	248	480
667524857454854144	1145	1725
667517642048163840	196	374
667509364010450944	2190	6900
667502640335572993	224	539
667495797102141441	281	534
667491009379606528	232	544
667470559035432960	100	261
667455448082227200	60	193
667453023279554560	92	319
667443425659232256	594	801
667437278097252352	245	455
667435689202614272	85	309
667405339315146752	222	473
667393430834667520	58	198
667369227918143488	167	373
667211855547486208	248	499
667200525029539841	266	622
667192066997374976	109	392
667188689915760640	427	759
667182792070062081	6360	14552
667177989038297088	55	193
667176164155375616	472	618
667174963120574464	84	251
667171260800061440	92	226
667165590075940865	1169	2728
667160273090932737	63	262
667152164079423490	17522	48483
667138269671505920	2266	4685
667119796878725120	129	331
667090893657276420	129	339
667073648344346624	125	411
667070482143944705	14	85
667065535570550784	48	168
667062181243039745	55	220
667044094246576128	51	186
667012601033924608	227	453
666996132027977728	96	247
666983947667116034	1001	2578
666837028449972224	561	830
666835007768551424	80	217
666826780179869698	97	256
666817836334096384	258	523
666804364988780544	94	244
666786068205871104	489	766
666781792255496192	200	392
666776908487630848	175	354
666739327293083650	66	239
666701168228331520	221	434
666691418707132416	47	190
666649482315059201	609	993
666644823164719104	83	233
666454714377183233	208	521
666447344410484738	20	105
666437273139982337	48	125
666435652385423360	53	165
666430724426358785	197	318
666428276349472768	83	165
666421158376562688	111	316
666418789513326592	46	123
666411507551481857	324	440
666407126856765440	40	108
666396247373291520	84	167
666373753744588802	92	187
666362758909284353	567	773
666353288456101888	72	219
666345417576210432	135	294
666337882303524864	90	197
666293911632134144	353	497
666287406224695296	64	146
666273097616637952	76	174
666268910803644416	35	102
666104133288665088	6537	14242
666102155909144576	12	80
666099513787052032	67	153
666094000022159362	73	163
666082916733198337	44	117
666073100786774016	163	320
666071193221509120	60	146
666063827256086533	217	471
666058600524156928	57	111
666057090499244032	141	294
666055525042405380	249	432
666051853826850816	844	1208
666050758794694657	59	132
666049248165822465	40	109
666044226329800704	141	297
666033412701032449	44	125
666029285002620928	46	129
666020888022790149	511	2557
